train_loss,train_loss_step,val/mse,val_loss,train_loss_epoch,epoch,step,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/ffn_hidden_dim,config/ffn_num_layers,config/message_hidden_dim,config/dropout,config/depth,logdir
0.06114218384027481,0.06209268793463707,0.09412334859371185,0.09412334859371185,0.06114218384027481,49,3750,1786160545,checkpoint_000000,True,False,1,ba01abb2,2026-08-08_04-42-25,11927.059265136719,11927.059265136719,2281032,wee20.hpc.strath.ac.uk,10.5.136.120,11927.059265136719,1,1600,2,1200,0.35000000000000003,4,ba01abb2
0.021962488070130348,0.031387604773044586,0.07903457432985306,0.07903457432985306,0.021962488070130348,49,3750,1786160357,checkpoint_000000,True,False,1,e442d0ca,2026-08-08_04-39-17,11722.768008708954,11722.768008708954,2281104,wee20.hpc.strath.ac.uk,10.5.136.120,11722.768008708954,1,1600,2,1000,0.0,6,e442d0ca
0.04392044618725777,0.04009145870804787,0.08855023235082626,0.08855023235082626,0.04392044618725777,49,3750,1786174191,checkpoint_000000,True,False,1,3e858443,2026-08-08_08-29-51,25544.825150728226,25544.825150728226,2281529,wee20.hpc.strath.ac.uk,10.5.136.120,25544.825150728226,1,400,2,2000,0.2,4,3e858443
0.017762282863259315,0.026188332587480545,0.07952664792537689,0.07952664792537689,0.017762282863259315,49,3750,1786184902,checkpoint_000000,True,False,1,ea1ec0a1,2026-08-08_11-28-22,36241.98670554161,36241.98670554161,2281958,wee20.hpc.strath.ac.uk,10.5.136.120,36241.98670554161,1,1600,1,2000,0.0,6,ea1ec0a1
0.023610183969140053,0.030565807595849037,0.08173944801092148,0.08173944801092148,0.023610183969140053,49,3750,1786171213,checkpoint_000000,True,False,1,84f7cb17,2026-08-08_07-40-13,22539.087666749954,22539.087666749954,2282396,wee20.hpc.strath.ac.uk,10.5.136.120,22539.087666749954,1,500,1,1900,0.0,4,84f7cb17
0.117984339594841,0.1842525601387024,0.15032446384429932,0.15032446384429932,0.117984339594841,49,3750,1786150441,checkpoint_000000,True,False,1,eacf329f,2026-08-08_01-54-01,1752.2474265098572,1752.2474265098572,2282867,wee20.hpc.strath.ac.uk,10.5.136.120,1752.2474265098572,1,2400,2,400,0.35000000000000003,2,eacf329f
0.04238041117787361,0.06456462293863297,0.09488758444786072,0.09488758444786072,0.04238041117787361,49,3750,1786153756,checkpoint_000000,True,False,1,fc36f04a,2026-08-08_02-49-16,5053.325850009918,5053.325850009918,2283372,wee20.hpc.strath.ac.uk,10.5.136.120,5053.325850009918,1,2300,2,1100,0.0,2,fc36f04a
0.11123397946357727,0.17639094591140747,0.14390237629413605,0.14390237629413605,0.11123397946357727,49,3750,1786154007,checkpoint_000000,True,False,1,dfe5dfba,2026-08-08_02-53-27,5288.793959140778,5288.793959140778,2283886,wee20.hpc.strath.ac.uk,10.5.136.120,5288.793959140778,1,900,1,400,0.35000000000000003,5,dfe5dfba
0.03689471259713173,0.04257183521986008,0.08710736781358719,0.08710736781358719,0.03689471259713173,49,3750,1786162998,checkpoint_000000,True,False,1,5d704440,2026-08-08_05-23-18,14265.710057497025,14265.710057497025,2284495,wee20.hpc.strath.ac.uk,10.5.136.120,14265.710057497025,1,2000,2,1500,0.15000000000000002,3,5d704440
